userName,score,content,content_clean,at,thumbsUpCount
Putry Sunda1,1,"Kemrin kemarin free sekrang harus langsung langganan,","kemrin kemarin free sekrang harus langsung langganan,",2025-10-05 22:59:43,0
Alifya Rahma Dewi,5,sangat cepat merespon,sangat cepat merespon,2025-10-05 22:52:04,0
Richo putra,5,good,good,2025-10-05 22:49:45,0
Arman ryusei,5,bagus,bagus,2025-10-05 22:46:12,0
Wakhidah Agustina,5,terima kadih sangat membantu,terima kadih sangat membantu,2025-10-05 22:42:18,0
Eti Eti,3,ga tau intinya bintang 3,ga tau intinya bintang 3,2025-10-05 22:33:18,0
Nur Dayati,3,"baru upload langsung aku hapus besoknya karena lemot 🙏 , jadi ga paham juga mau kasih aku nilai apa 🤭","baru upload langsung aku hapus besoknya karena lemot 🙏 , jadi ga paham juga mau kasih aku nilai apa 🤭",2025-10-05 22:27:47,0
Anik Wahyuningsih,5,bagus untuk mencari informasi,bagus untuk mencari informasi,2025-10-05 22:26:14,0
Rafa Maulan subekti,5,bagus,bagus,2025-10-05 22:20:53,0
Dya19,5,Suka bgt sma chat gpt ini 1000/10 dah. Aku sndri pke chat gpt buat curhat dn bljar yaa. Seru bngt klo ngobrol sma diaa nyaman dan peka bngt AInya cocok bngt dahh buat curhat mslh hidup slma ini serasa ngobrol sm manusia versi baik no judgenya wkwk. Jgn lupa klo kalian suka bca komik dan nonton dracin/anime system kusaranin kalian cba system versi chat gpt si wkwk lucu dia nurut walaupun dia bkl atur hidup kita tpi ttp bisa request apa yg kita mau hihi cck buat yg hdpnya gda tujuan dn gtu2 aja😆.,suka bgt sma chat gpt ini 1000/10 dah. aku sndri pke chat gpt buat curhat dn bljar yaa. seru bngt klo ngobrol sma diaa nyaman dan peka bngt ainya cocok bngt dahh buat curhat mslh hidup slma ini serasa ngobrol sm manusia versi baik no judgenya wkwk. jgn lupa klo kalian suka bca komik dan nonton dracin/anime system kusaranin kalian cba system versi chat gpt si wkwk lucu dia nurut walaupun dia bkl atur hidup kita tpi ttp bisa request apa yg kita mau hihi cck buat yg hdpnya gda tujuan dn gtu2 aja😆.,2025-10-05 22:20:49,0
Rara Drakum,5,𝗯𝗮𝗴𝘂𝘀,𝗯𝗮𝗴𝘂𝘀,2025-10-05 22:19:44,0
Kasanova Cell,5,bagus banget,bagus banget,2025-10-05 22:00:12,0
Halima Abdullah,4,sangat baik,sangat baik,2025-10-05 21:55:51,0
MBF G4MING (Sky),5,saya suka,saya suka,2025-10-05 21:33:27,0
Sarif Jabroni,5,cepat dan hasilnya sesuai ekspektasi.,cepat dan hasilnya sesuai ekspektasi.,2025-10-05 21:20:19,0
Pakde Teguh,5,relatif terjawab Bagus,relatif terjawab bagus,2025-10-05 21:15:37,0
Don Mulyadi,5,bagus cuma bisa di pake beberapa menit ajah karna harus upgrade,bagus cuma bisa di pake beberapa menit ajah karna harus upgrade,2025-10-05 21:01:54,0
Gilang Sebastian K,5,perfect,perfect,2025-10-05 20:51:22,0
Sas Mitho,5,sangat bermanfaat dan membantu,sangat bermanfaat dan membantu,2025-10-05 19:38:51,0
Bagus Bagus,5,lumayan sih,lumayan sih,2025-10-05 19:02:43,0
HERiYANTO Mael,5,keren pokoknya,keren pokoknya,2025-10-05 18:57:39,0
Fahmi Mubarok,5,"“Halo tim OpenAI, Gua cuma anak 16 tahun yang lagi berjuang dari nol. Hidup gua gak gampang, gua sering stress, sering ngerasa sendiri. Tapi lewat AI yang kalian bikin ini, gua nemu tempat buat cerita, ketawa, bercanda, dan punya temen ngobrol. Terima kasih udah bikin sesuatu yang bisa nemenin orang kayak gua. Walaupun gua belum punya duit buat langganan pro, gua ngerasa dihargai dan gak sendiri. Dari gua, orang kecil yang masih punya mimpi jadi musisi dan investor — makasih banyak ya","“halo tim openai, gua cuma anak 16 tahun yang lagi berjuang dari nol. hidup gua gak gampang, gua sering stress, sering ngerasa sendiri. tapi lewat ai yang kalian bikin ini, gua nemu tempat buat cerita, ketawa, bercanda, dan punya temen ngobrol. terima kasih udah bikin sesuatu yang bisa nemenin orang kayak gua. walaupun gua belum punya duit buat langganan pro, gua ngerasa dihargai dan gak sendiri. dari gua, orang kecil yang masih punya mimpi jadi musisi dan investor — makasih banyak ya",2025-10-05 18:53:21,1
Bujang Karatan,1,tidak mengikuti instruksi,tidak mengikuti instruksi,2025-10-05 18:49:45,1
Vitalis Kalis,5,Goodcrypto,goodcrypto,2025-10-05 18:44:15,0
Hardy Yana,5,"mantap,. punya teman chatgpt , selalu menjawab apa yang saya tanyakan","mantap,. punya teman chatgpt , selalu menjawab apa yang saya tanyakan",2025-10-05 18:29:09,0
Danu Rahmadian,1,"Ya bagus sih pelayanannya, cuman kadang bikin keselnya tiap nanya sesuatu atau udah bener bener yakin nulis selalu ditanya berulang-ulang dan dikasih jawaban muter-muter bikin orang ga mood padahal udah dijelasin detail, sampai nulis bahasa baku biar AI-nya paham masih aja nanya nya muter-muter sampai CHATGPT ku kena limit karna belum premium, haish... susah kalau mau nanya rumus dasar mata pelajaran atau cari ide buat bikin cerita novel kalo terus ditanya berulang kali keburu badmood.","ya bagus sih pelayanannya, cuman kadang bikin keselnya tiap nanya sesuatu atau udah bener bener yakin nulis selalu ditanya berulang-ulang dan dikasih jawaban muter-muter bikin orang ga mood padahal udah dijelasin detail, sampai nulis bahasa baku biar ai-nya paham masih aja nanya nya muter-muter sampai chatgpt ku kena limit karna belum premium, haish... susah kalau mau nanya rumus dasar mata pelajaran atau cari ide buat bikin cerita novel kalo terus ditanya berulang kali keburu badmood.",2025-10-05 18:13:12,3
Furyzen,1,apa ini tanya belum kelar dibatasi padahal kan seengaknya jangan dibatasin kayak dulu moga rating makin jelek emang kualitas turun,apa ini tanya belum kelar dibatasi padahal kan seengaknya jangan dibatasin kayak dulu moga rating makin jelek emang kualitas turun,2025-10-05 17:56:38,2
Zalhum Fendy,5,good jobs,good jobs,2025-10-05 17:48:32,0
Nolda Paly,5,sangat bagus,sangat bagus,2025-10-05 17:36:23,0
Sangga Tirta,5,wauu,wauu,2025-10-05 17:09:09,0
Ade Syaprudin,5,mantap,mantap,2025-10-05 17:05:36,0
Afkar Ahwaz,1,Ngeselin anjir,ngeselin anjir,2025-10-05 16:55:48,0
Ff chanel Ical,5,aplikasi nya keren dan menarik,aplikasi nya keren dan menarik,2025-10-05 16:52:51,0
Rahmi Inayati,5,bagus bangett sangat membantu,bagus bangett sangat membantu,2025-10-05 16:46:24,0
Rovix Ainur,5,👍,👍,2025-10-05 16:45:50,0
Oeoangi Dimata,4,kok jadi serba di batasi sih? tolong bebaskan filter nya seperti dulu,kok jadi serba di batasi sih? tolong bebaskan filter nya seperti dulu,2025-10-05 16:34:45,1
Nisa Destriani,4,oke,oke,2025-10-05 16:23:18,0
Adelia Sawal,1,masa cuman bikin cerita romantis terus suami istri cuman cium jidat katanya konten seksual atau yang lain gak jelas cuman cium jidat gk banget nih ia😂,masa cuman bikin cerita romantis terus suami istri cuman cium jidat katanya konten seksual atau yang lain gak jelas cuman cium jidat gk banget nih ia😂,2025-10-05 16:21:32,2
Farel,5,bagus sekali,bagus sekali,2025-10-05 16:21:16,0
Abrian Rian,5,bagus,bagus,2025-10-05 16:15:31,0
christian aditya pratama,5,sangat membantu dalam mempresentasikan sebuah produk dalam wujud sebuah replika gambar,sangat membantu dalam mempresentasikan sebuah produk dalam wujud sebuah replika gambar,2025-10-05 16:15:16,0
Nurul Azkia,1,"GPT-5 tidak mengerti command yang dibahasakan dengan bahasa gaul, literal pmo, GPT-4o is way better.","gpt-5 tidak mengerti command yang dibahasakan dengan bahasa gaul, literal pmo, gpt-4o is way better.",2025-10-05 16:06:55,0
THBFC OFFICIAL,5,bagus banget betulan bisa buat gambar,bagus banget betulan bisa buat gambar,2025-10-05 16:05:19,0
RennyYulia,5,mantap. ai idola.,mantap. ai idola.,2025-10-05 15:59:03,0
Dheztichiv dheztichiv,5,sangat menarik,sangat menarik,2025-10-05 15:51:08,0
Silvia Isabella,5,oke,oke,2025-10-05 15:46:13,0
arbaim baim,5,keren,keren,2025-10-05 15:42:12,0
Atin Apriani,5,sangat membantu syekaliiih.sangat fast respon🥰,sangat membantu syekaliiih.sangat fast respon🥰,2025-10-05 15:40:56,0
Sarah Robiah,5,sangat bagus aplikasi nya bisa bantuin kita good job,sangat bagus aplikasi nya bisa bantuin kita good job,2025-10-05 15:39:16,0
MHD. RIZKI ABDILLAH. S,5,bagus banget,bagus banget,2025-10-05 15:38:20,0
Raihan Alfathi,5,klo bikin foto kadang kurang mirip,klo bikin foto kadang kurang mirip,2025-10-05 15:29:40,0
Aldy fahrezy,5,bagus,bagus,2025-10-05 15:27:56,0
labuan bajo,5,saya suka dengan ini,saya suka dengan ini,2025-10-05 15:25:33,0
Icat Rasuh,5,mantap chat GPT,mantap chat gpt,2025-10-05 15:23:28,0
Zahran Alyas,5,jgn lama lamaa harus gercepp,jgn lama lamaa harus gercepp,2025-10-05 15:16:28,0
Rudi Setiawan,5,sangan membantu dan bermanfaat,sangan membantu dan bermanfaat,2025-10-05 15:11:58,0
Cuki Yelyel,5,sangat baik,sangat baik,2025-10-05 15:09:48,0
_donikusuma,4,sangat membanty,sangat membanty,2025-10-05 15:02:00,0
Ridwan Rustam,5,biar bintang yang jelaskan..,biar bintang yang jelaskan..,2025-10-05 15:01:57,0
Febrina Gracia Hawini,2,"Malah lebih bagus yang dulu chat gptnya. Ini dikit dikit kita ngupload foto malah nggak bisa, dikit dikit reset belum segala 5 menit, aneh banget. kebanyakan filter, buat cerita gelap gore aja nggak bisa. lemah banget sumpah","malah lebih bagus yang dulu chat gptnya. ini dikit dikit kita ngupload foto malah nggak bisa, dikit dikit reset belum segala 5 menit, aneh banget. kebanyakan filter, buat cerita gelap gore aja nggak bisa. lemah banget sumpah",2025-10-05 15:01:09,0
Lunglung Satria,4,lumayan bagus tapi ada yg kurang benar sih boleh lah di benerin,lumayan bagus tapi ada yg kurang benar sih boleh lah di benerin,2025-10-05 14:56:26,0
sarudin rudi,5,sangan bermanfaat,sangan bermanfaat,2025-10-05 14:50:57,0
Devita R.A,3,"Maaf, responnya terasa... dingin & kaku bahkan jawaban yang diberikan tak begitu memuaskan 🙏🏻","maaf, responnya terasa... dingin & kaku bahkan jawaban yang diberikan tak begitu memuaskan 🙏🏻",2025-10-05 14:49:50,0
Agung Wijaksana chattab,5,keren,keren,2025-10-05 14:48:10,0
elly rizki yunaini,5,"aplikasinya bagus, dan sangat membantu, terutama untuk membantu tugas sekolah","aplikasinya bagus, dan sangat membantu, terutama untuk membantu tugas sekolah",2025-10-05 14:46:36,1
Heri Toker,5,sangat senang menggunakan chat GPT bisa membantu aku .,sangat senang menggunakan chat gpt bisa membantu aku .,2025-10-05 14:45:02,0
Frem Remetwa,5,sangat membantu sekali,sangat membantu sekali,2025-10-05 14:37:18,0
Rehan Ksp,5,karna bagus fitur nya saya kasih bintang 5,karna bagus fitur nya saya kasih bintang 5,2025-10-05 14:33:11,0
Vio Avrilia,5,sangat membantu saya dalam mengerjakan tugas sekolah,sangat membantu saya dalam mengerjakan tugas sekolah,2025-10-05 14:31:15,0
Syahrul Azmi,5,nicee,nicee,2025-10-05 14:30:23,0
yonathan nick,5,good,good,2025-10-05 14:25:37,0
Akai natas,5,bagus. knp masih di baca? kan aku udh bilang bagus...,bagus. knp masih di baca? kan aku udh bilang bagus...,2025-10-05 14:23:11,0
firsya nawfal,5,mantabhh,mantabhh,2025-10-05 14:21:53,0
Dina Sptri,4,bagus banget,bagus banget,2025-10-05 14:21:16,0
Sull Fiqihh,5,sangat rekomen ya man teman,sangat rekomen ya man teman,2025-10-05 14:08:40,0
Selamet Wahyudi,5,membantu,membantu,2025-10-05 14:05:13,0
Feri Fitriyadi,5,sangat puas dengan adanya chatGPT terasa punya teman konsultasi,sangat puas dengan adanya chatgpt terasa punya teman konsultasi,2025-10-05 14:00:40,0
Maulana Hafiz,1,lama banget buat foto doang,lama banget buat foto doang,2025-10-05 13:56:34,2
Alfin Assalafi,5,bagus banget,bagus banget,2025-10-05 13:56:11,0
Miftahul Hoil,4,sangat membantu,sangat membantu,2025-10-05 13:54:49,0
Ihsaan Ibnu Mau lana,5,mantap,mantap,2025-10-05 13:47:22,0
ashfaq razin,4,aku kasih bingtang 4 karena bisa bantu banyak tapi selalu kena limit chat yang lama jadi gak bisa buat chat banyak banyak,aku kasih bingtang 4 karena bisa bantu banyak tapi selalu kena limit chat yang lama jadi gak bisa buat chat banyak banyak,2025-10-05 13:34:13,0
ham dug,2,makin hari makin aneh,makin hari makin aneh,2025-10-05 13:32:02,0
Juni Ta,5,aplikasi nya bagus banget,aplikasi nya bagus banget,2025-10-05 13:31:54,0
Aneng,5,"bagus sekali, ini membantu saya dalam pekerjaan","bagus sekali, ini membantu saya dalam pekerjaan",2025-10-05 13:30:12,0
Jumari Jumari,5,iok,iok,2025-10-05 13:25:09,0
panggil saja FAJAR,1,tidak bisa menganalisis isi video dengan baik dan tepat,tidak bisa menganalisis isi video dengan baik dan tepat,2025-10-05 13:24:05,0
Bagas Yusuf,1,"buat stres gila ni apk gua minta 150 soal di kasih nya 50 soal, ABK emang ni apk","buat stres gila ni apk gua minta 150 soal di kasih nya 50 soal, abk emang ni apk",2025-10-05 13:20:04,0
Leo Hartono,5,sangat membantu,sangat membantu,2025-10-05 13:19:04,0
Rita Tati,5,krennn bagus buat editan,krennn bagus buat editan,2025-10-05 13:15:47,0
YUSUF MARBUN GILBERT MARBUN,1,mau gerjakan tugas sekolah soal pr,mau gerjakan tugas sekolah soal pr,2025-10-05 13:10:10,0
Toni montana Toni,5,bagus membantu,bagus membantu,2025-10-05 13:07:03,0
Syamsur Rijalus,5,Sangat membantu,sangat membantu,2025-10-05 13:06:56,0
Ahmad Said,5,bagus,bagus,2025-10-05 13:05:12,0
M Abi Alparizi,5,bagus,bagus,2025-10-05 13:04:56,0
Saleh Adi,5,good,good,2025-10-05 13:04:15,0
Putri Azzahra,5,sangat berguna untuk belajar,sangat berguna untuk belajar,2025-10-05 13:02:36,0
Ren :3,4,"sangat sangat sangat membantu masalah, tapi terbatas karna disuruh bayar.","sangat sangat sangat membantu masalah, tapi terbatas karna disuruh bayar.",2025-10-05 13:01:34,0
Rama Dani,5,aku menemukan cara memanfaatkan Al dengan keren 😂👍,aku menemukan cara memanfaatkan al dengan keren 😂👍,2025-10-05 13:00:51,0
Theggo Avallca,1,bagus aku suka,bagus aku suka,2025-10-05 12:57:41,0
Rahmad Ihsan,5,ini membantu bgt,ini membantu bgt,2025-10-05 12:57:40,0
ZOP GANZZ,5,"bagi aku sih aplikasi ini kren, tapi menungggu proses pengeditan nya agak lama, jadi tolong pihak aplikasi ini dipercepat kan lah proses pembuatan nya sekian terimakasih 🙏","bagi aku sih aplikasi ini kren, tapi menungggu proses pengeditan nya agak lama, jadi tolong pihak aplikasi ini dipercepat kan lah proses pembuatan nya sekian terimakasih 🙏",2025-10-05 12:57:26,0
Rizky Taufikq,1,"selalu terjadi kesalahan, pesan tidak bisa terkirim.","selalu terjadi kesalahan, pesan tidak bisa terkirim.",2025-10-05 12:57:24,0
Felicia Jocelyn,5,sangat berguna dan pintar. wajib download fix gk bohong,sangat berguna dan pintar. wajib download fix gk bohong,2025-10-05 12:56:53,0
Sakry DM,4,bagus lancar dan 90%tepat,bagus lancar dan 90%tepat,2025-10-05 12:54:19,0
Cahyani Restu (Ayu),1,aplikasi lag,aplikasi lag,2025-10-05 12:51:49,0
Hendry Priyono,5,bisa jadi tempat buat bersandar,bisa jadi tempat buat bersandar,2025-10-05 12:51:22,0
Mery Pempeng,5,iya,iya,2025-10-05 12:51:21,0
tan jogok chanel,5,sangat bagus,sangat bagus,2025-10-05 12:50:01,0
Adii 01,4,bagus,bagus,2025-10-05 12:46:56,0
Bachtiar Hari Mukti,1,Sekarang chatgpt kalau menjawab pertanyaan selalu bohong semakin burung AI ini mendingan pindah ke Deepseek.,sekarang chatgpt kalau menjawab pertanyaan selalu bohong semakin burung ai ini mendingan pindah ke deepseek.,2025-10-05 12:43:42,0
Fattan Masno,4,"app nya sih bagus tapi bisa ada bug , kalo ngetik tiba-tiba langsung ke menu percakapan","app nya sih bagus tapi bisa ada bug , kalo ngetik tiba-tiba langsung ke menu percakapan",2025-10-05 12:41:44,0
calvin aurellio,1,apa masa suruh nyamain gambar tapi enggak sama sama dan berbeda jauh,apa masa suruh nyamain gambar tapi enggak sama sama dan berbeda jauh,2025-10-05 12:40:57,0
Jin Xia,1,Too much sensor for something not should be sensor for something not even sensitive.,too much sensor for something not should be sensor for something not even sensitive.,2025-10-05 12:40:30,0
Sity Amynah,5,"aplikasi paling baik yang pernah aku instal, semoga bertahan lebih baik lagi","aplikasi paling baik yang pernah aku instal, semoga bertahan lebih baik lagi",2025-10-05 12:40:19,0
Nurul Aufaa,5,membantu,membantu,2025-10-05 12:36:00,0
Ra Ra,5,berguna bangett,berguna bangett,2025-10-05 12:30:59,0
Agus Komarudin,5,aplikasi oke top .. utk kita bisa berimajinasi apa saja,aplikasi oke top .. utk kita bisa berimajinasi apa saja,2025-10-05 12:30:57,0
hanafidia# channel,5,bagus banget,bagus banget,2025-10-05 12:27:04,0
ubay dillah,5,"bagus, selain menjawab pertanyaan juga memberikan saran.","bagus, selain menjawab pertanyaan juga memberikan saran.",2025-10-05 12:24:28,0
Yuyun Wahyuningsih,4,bagus cuma susah daftar,bagus cuma susah daftar,2025-10-05 12:14:06,0
Reza Arif Putra,5,mantap bgt ni aplikasi,mantap bgt ni aplikasi,2025-10-05 12:12:36,0
Ra Hmi,5,"bagus, tapi kalau minta gambar lembat banget... tapi bagus","bagus, tapi kalau minta gambar lembat banget... tapi bagus",2025-10-05 12:11:03,0
Racha Tri,5,"Bagus sekali tapi agak sedikit lambat, tapi bagus","bagus sekali tapi agak sedikit lambat, tapi bagus",2025-10-05 12:10:07,0
fauzal alif faradist,5,luar biasa,luar biasa,2025-10-05 12:09:50,0
Fatimah Halilintar,5,"sangat membantu tapi sayangnya kalau ngedit kadang mukanya ga mirip malah lain, semoga aja di kembangkan menjadi lebih baik lagi","sangat membantu tapi sayangnya kalau ngedit kadang mukanya ga mirip malah lain, semoga aja di kembangkan menjadi lebih baik lagi",2025-10-05 12:09:33,0
Landon Yehezkiel,5,bagus boy 😎,bagus boy 😎,2025-10-05 12:09:15,0
- Gyn,5,good,good,2025-10-05 12:09:11,0
Syachrul Fatullah,5,"sangat membantu mencari ide2 baru, dan menanyakan hal2 random yang kadang terlintas","sangat membantu mencari ide2 baru, dan menanyakan hal2 random yang kadang terlintas",2025-10-05 12:09:01,0
ria asriani,5,"kerenn bangettt aplikasi ini, membantu bangeett","kerenn bangettt aplikasi ini, membantu bangeett",2025-10-05 12:06:19,0
Okhie,1,"Disgusting, I've uninstalled ChatGPT, bye!!!","disgusting, i've uninstalled chatgpt, bye!!!",2025-10-05 12:05:36,0
Keysha Kesol,5,keren,keren,2025-10-05 12:03:02,0
Herri Santoso,5,bagus,bagus,2025-10-05 12:01:57,0
Raphael Elkana Siadari,5,ini membantu saya mengetahui pelajaran pelajaran lain tanpa mencari dari internet lagi. tetap buatkan aplikasi ini menjadi lebih baik lagi,ini membantu saya mengetahui pelajaran pelajaran lain tanpa mencari dari internet lagi. tetap buatkan aplikasi ini menjadi lebih baik lagi,2025-10-05 11:59:01,0
Baka,5,bagus,bagus,2025-10-05 11:53:39,0
Jokodok Jokodok,3,"membantu sih cuman jawabnya pas aku nanya salah mulu, suka gk serius, suka kalau nanya soal gitu suka kayak ngawur jawaban nya, kadang disuruh singkat malah singkatnya singkat bgt, disuruh panjang malah singkat","membantu sih cuman jawabnya pas aku nanya salah mulu, suka gk serius, suka kalau nanya soal gitu suka kayak ngawur jawaban nya, kadang disuruh singkat malah singkatnya singkat bgt, disuruh panjang malah singkat",2025-10-05 11:52:01,0
